Ref_ID,doi_raw,doi_norm,publication_year,grouped_fold,chronological_role,row_random_fold,row_random_DOI_seen_in_train
28515,10.1002/adma.201506141,10.1002/adma.201506141,2016,2,train_through_2018,3,True
28516,10.1002/aenm.201800051,10.1002/aenm.201800051,2018,2,train_through_2018,1,True
28517,10.1002/aenm.201800051,10.1002/aenm.201800051,2018,2,train_through_2018,3,True
28518,10.1002/aenm.201800051,10.1002/aenm.201800051,2018,2,train_through_2018,5,True
28519,10.1002/aenm.201800051,10.1002/aenm.201800051,2018,2,train_through_2018,4,True
28520,10.1002/aenm.201800051,10.1002/aenm.201800051,2018,2,train_through_2018,1,True
28521,10.1039/c6cp06953c,10.1039/c6cp06953c,2017,5,train_through_2018,5,True
28522,10.1039/c6cp06953c,10.1039/c6cp06953c,2017,5,train_through_2018,2,True
28523,10.1039/c6cp06953c,10.1039/c6cp06953c,2017,5,train_through_2018,4,True
28524,10.1039/c6cp06953c,10.1039/c6cp06953c,2017,5,train_through_2018,2,True
28525,10.1039/c6cp06953c,10.1039/c6cp06953c,2017,5,train_through_2018,4,True
28526,10.1039/c6cp06953c,10.1039/c6cp06953c,2017,5,train_through_2018,5,True
28527,10.1039/c6cp06953c,10.1039/c6cp06953c,2017,5,train_through_2018,2,True
28528,10.1039/c6cp06953c,10.1039/c6cp06953c,2017,5,train_through_2018,1,True
28529,10.1002/aenm.201702197,10.1002/aenm.201702197,2017,3,train_through_2018,5,False
28531,10.1002/solr.201700209,10.1002/solr.201700209,2018,3,train_through_2018,4,False
28532,10.1039/c6ta08979h,10.1039/c6ta08979h,2016,4,train_through_2018,2,False
28533,10.1021/acs.jpcc.6b11584,10.1021/acs.jpcc.6b11584,2016,4,train_through_2018,1,True
28534,10.1021/acs.jpcc.6b11584,10.1021/acs.jpcc.6b11584,2016,4,train_through_2018,4,True
28535,10.1021/acs.jpcc.6b11584,10.1021/acs.jpcc.6b11584,2016,4,train_through_2018,5,True
28536,10.1021/acs.jpcc.6b11584,10.1021/acs.jpcc.6b11584,2016,4,train_through_2018,3,True
28537,10.1021/acs.jpcc.6b11584,10.1021/acs.jpcc.6b11584,2016,4,train_through_2018,1,True
28538,10.2109/jcersj2.15322,10.2109/jcersj2.15322,2016,2,train_through_2018,4,True
28539,10.2109/jcersj2.15322,10.2109/jcersj2.15322,2016,2,train_through_2018,1,True
28540,10.1039/c7ta01593c,10.1039/c7ta01593c,2017,2,train_through_2018,5,True
28541,10.1039/c7ta01593c,10.1039/c7ta01593c,2017,2,train_through_2018,3,True
28542,10.1039/c7ta01593c,10.1039/c7ta01593c,2017,2,train_through_2018,1,True
28543,10.1039/c7ta01593c,10.1039/c7ta01593c,2017,2,train_through_2018,2,True
28544,10.1039/c7ta01593c,10.1039/c7ta01593c,2017,2,train_through_2018,1,True
28545,10.1039/c7ta01593c,10.1039/c7ta01593c,2017,2,train_through_2018,4,True
28546,10.1039/c6ee02650h,10.1039/c6ee02650h,2016,1,train_through_2018,3,True
28547,10.1039/c6ee02650h,10.1039/c6ee02650h,2016,1,train_through_2018,5,True
28548,10.1039/c6ee02650h,10.1039/c6ee02650h,2016,1,train_through_2018,1,True
28549,10.1039/c6ee02650h,10.1039/c6ee02650h,2016,1,train_through_2018,2,True
28550,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,2,True
28551,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,3,True
28552,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,4,True
28553,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,2,True
28554,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,3,True
28555,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,4,True
28556,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,3,True
28557,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,2,True
28558,10.3390/ma12091394,10.3390/ma12091394,2019,2,test_2019_onward,3,True
28559,10.1039/c8ra01532e,10.1039/c8ra01532e,2018,4,train_through_2018,1,True
28560,10.1039/c8ra01532e,10.1039/c8ra01532e,2018,4,train_through_2018,3,True
28561,10.1039/c8ra01532e,10.1039/c8ra01532e,2018,4,train_through_2018,5,True
28562,10.1039/c8ra01532e,10.1039/c8ra01532e,2018,4,train_through_2018,5,True
28563,10.1039/c8ra01532e,10.1039/c8ra01532e,2018,4,train_through_2018,5,True
28564,10.1039/c5ra11771b,10.1039/c5ra11771b,2015,2,train_through_2018,5,True
28565,10.1039/c5ra11771b,10.1039/c5ra11771b,2015,2,train_through_2018,1,True
28566,10.1039/c5ra11771b,10.1039/c5ra11771b,2015,2,train_through_2018,1,True
28567,10.1039/c5ra11771b,10.1039/c5ra11771b,2015,2,train_through_2018,5,True
28568,10.1039/c5ra11771b,10.1039/c5ra11771b,2015,2,train_through_2018,1,True
28569,10.1039/c5ra11771b,10.1039/c5ra11771b,2015,2,train_through_2018,2,True
28570,10.1039/c5ra11771b,10.1039/c5ra11771b,2015,2,train_through_2018,1,True
28571,10.1039/c7nr09657g,10.1039/c7nr09657g,2018,3,train_through_2018,2,True
28572,10.1039/c7nr09657g,10.1039/c7nr09657g,2018,3,train_through_2018,4,True
28573,10.1039/c9ta00551j,10.1039/c9ta00551j,2019,4,test_2019_onward,3,True
28574,10.1039/c9ta00551j,10.1039/c9ta00551j,2019,4,test_2019_onward,3,True
28575,10.1039/c9ta00551j,10.1039/c9ta00551j,2019,4,test_2019_onward,2,True
28576,10.1039/c9ta00551j,10.1039/c9ta00551j,2019,4,test_2019_onward,5,True
28577,10.1039/c9ta00551j,10.1039/c9ta00551j,2019,4,test_2019_onward,2,True
28578,10.1039/c9ta00551j,10.1039/c9ta00551j,2019,4,test_2019_onward,3,True
28579,10.1039/c9ta00551j,10.1039/c9ta00551j,2019,4,test_2019_onward,2,True
28580,10.1002/celc.201900688,10.1002/celc.201900688,2019,1,test_2019_onward,2,True
28581,10.1002/celc.201900688,10.1002/celc.201900688,2019,1,test_2019_onward,3,True
28582,10.1002/adfm.201706073,10.1002/adfm.201706073,2017,4,train_through_2018,4,True
28583,10.1002/adfm.201706073,10.1002/adfm.201706073,2017,4,train_through_2018,5,True
28584,10.1155/2016/8947597,10.1155/2016/8947597,2016,4,train_through_2018,1,True
28585,10.1155/2016/8947597,10.1155/2016/8947597,2016,4,train_through_2018,2,True
28593,10.1002/aenm.201700763,10.1002/aenm.201700763,2017,2,train_through_2018,3,True
28594,10.1002/aenm.201700763,10.1002/aenm.201700763,2017,2,train_through_2018,1,True
28595,10.1002/aenm.201700763,10.1002/aenm.201700763,2017,2,train_through_2018,4,True
28596,10.1002/aenm.201700763,10.1002/aenm.201700763,2017,2,train_through_2018,2,True
28597,10.1002/aenm.201700763,10.1002/aenm.201700763,2017,2,train_through_2018,1,True
28600,10.1039/c6cc04840d,10.1039/c6cc04840d,2016,5,train_through_2018,2,True
28601,10.1039/c6cc04840d,10.1039/c6cc04840d,2016,5,train_through_2018,3,True
28605,10.1002/anie.201602545,10.1002/anie.201602545,2016,4,train_through_2018,4,True
28606,10.1002/anie.201602545,10.1002/anie.201602545,2016,4,train_through_2018,3,True
28607,10.1002/anie.201602545,10.1002/anie.201602545,2016,4,train_through_2018,1,True
28608,10.1039/c4ee02441a,10.1039/c4ee02441a,2014,1,train_through_2018,1,False
28609,10.1021/acsami.7b10987,10.1021/acsami.7b10987,2017,5,train_through_2018,3,False
28610,10.1021/acsami.7b10987,10.1021/acsami.7b10987,2017,5,train_through_2018,3,False
28611,10.1021/acsami.5b05576,10.1021/acsami.5b05576,2015,4,train_through_2018,4,True
28612,10.1021/acsami.5b05576,10.1021/acsami.5b05576,2015,4,train_through_2018,1,True
28613,10.1021/acsami.5b05576,10.1021/acsami.5b05576,2015,4,train_through_2018,4,True
28614,10.1021/acsami.5b05576,10.1021/acsami.5b05576,2015,4,train_through_2018,5,True
28615,10.1021/acsami.5b05576,10.1021/acsami.5b05576,2015,4,train_through_2018,2,True
28616,10.1039/c8tc05372c,10.1039/c8tc05372c,2018,3,train_through_2018,1,True
28617,10.1039/c8tc05372c,10.1039/c8tc05372c,2018,3,train_through_2018,4,True
28618,10.1039/c8tc05372c,10.1039/c8tc05372c,2018,3,train_through_2018,3,True
28619,10.1002/aenm.201701722,10.1002/aenm.201701722,2017,5,train_through_2018,5,True
28620,10.1002/aenm.201701722,10.1002/aenm.201701722,2017,5,train_through_2018,5,True
28621,10.1002/aenm.201701722,10.1002/aenm.201701722,2017,5,train_through_2018,4,True
28622,10.1002/aenm.201701722,10.1002/aenm.201701722,2017,5,train_through_2018,3,True
28623,10.1002/aenm.201701722,10.1002/aenm.201701722,2017,5,train_through_2018,2,True
28624,10.1002/aenm.201701722,10.1002/aenm.201701722,2017,5,train_through_2018,1,True
28631,10.1021/acsami.9b03298,10.1021/acsami.9b03298,2019,2,test_2019_onward,4,False
28633,10.1039/c8nj04131h,10.1039/c8nj04131h,2018,4,train_through_2018,5,True
28634,10.1039/c8nj04131h,10.1039/c8nj04131h,2018,4,train_through_2018,3,True
28635,10.1039/c8nj04131h,10.1039/c8nj04131h,2018,4,train_through_2018,3,True
28636,10.1039/c8nj04131h,10.1039/c8nj04131h,2018,4,train_through_2018,2,True
28637,10.1039/c8nj04131h,10.1039/c8nj04131h,2018,4,train_through_2018,4,True
28638,10.1039/c9ta05048e,10.1039/c9ta05048e,2019,2,test_2019_onward,4,True
28639,10.1039/c9ta05048e,10.1039/c9ta05048e,2019,2,test_2019_onward,2,True
28640,10.1039/c9ta05048e,10.1039/c9ta05048e,2019,2,test_2019_onward,1,True
28641,10.1002/solr.201800052,10.1002/solr.201800052,2018,2,train_through_2018,2,True
28643,10.1002/solr.201800052,10.1002/solr.201800052,2018,2,train_through_2018,1,True
28644,10.1002/adma.201800544,10.1002/adma.201800544,2018,3,train_through_2018,2,True
28645,10.1002/adma.201800544,10.1002/adma.201800544,2018,3,train_through_2018,4,True
28646,10.1002/adma.201800544,10.1002/adma.201800544,2018,3,train_through_2018,1,True
28647,10.1002/adma.201800544,10.1002/adma.201800544,2018,3,train_through_2018,2,True
28648,10.1002/adma.201800544,10.1002/adma.201800544,2018,3,train_through_2018,4,True
28649,10.1002/adma.201800544,10.1002/adma.201800544,2018,3,train_through_2018,5,True
28650,10.1002/adma.201800544,10.1002/adma.201800544,2018,3,train_through_2018,2,True
28651,10.1002/adma.201800544,10.1002/adma.201800544,2018,3,train_through_2018,4,True
28652,10.1039/c9ta03336j,10.1039/c9ta03336j,2019,4,test_2019_onward,4,True
28654,10.1039/c9ta03336j,10.1039/c9ta03336j,2019,4,test_2019_onward,1,True
28656,10.1039/c8ee03672a,10.1039/c8ee03672a,2019,4,test_2019_onward,4,True
28657,10.1039/c8ee03672a,10.1039/c8ee03672a,2019,4,test_2019_onward,3,True
28658,10.1039/c8ee03672a,10.1039/c8ee03672a,2019,4,test_2019_onward,4,True
28659,10.1039/c8ee03672a,10.1039/c8ee03672a,2019,4,test_2019_onward,3,True
28660,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,4,True
28661,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,4,True
28662,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,3,True
28663,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,1,True
28664,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,3,True
28665,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,5,True
28666,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,2,True
28667,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,1,True
28668,10.1039/c7sc05095j,10.1039/c7sc05095j,2018,1,train_through_2018,4,True
28669,10.1021/acs.jpclett.5b02014,10.1021/acs.jpclett.5b02014,2015,5,train_through_2018,5,True
28670,10.1021/acs.jpclett.5b02014,10.1021/acs.jpclett.5b02014,2015,5,train_through_2018,2,True
28671,10.1039/c7ta09604f,10.1039/c7ta09604f,2018,1,train_through_2018,4,True
28672,10.1039/c7ta09604f,10.1039/c7ta09604f,2018,1,train_through_2018,2,True
28673,10.1039/c7ta09604f,10.1039/c7ta09604f,2018,1,train_through_2018,2,True
28674,10.1002/admi.201900157,10.1002/admi.201900157,2019,3,test_2019_onward,3,False
28675,10.1002/admi.201900157,10.1002/admi.201900157,2019,3,test_2019_onward,3,False
28677,10.1002/admi.201900157,10.1002/admi.201900157,2019,3,test_2019_onward,3,False
28678,10.1002/admi.201900157,10.1002/admi.201900157,2019,3,test_2019_onward,3,False
28679,10.1039/c4ta05012f,10.1039/c4ta05012f,2014,2,train_through_2018,3,True
28680,10.1039/c4ta05012f,10.1039/c4ta05012f,2014,2,train_through_2018,4,True
28681,10.1039/c4ta05012f,10.1039/c4ta05012f,2014,2,train_through_2018,2,True
28682,10.1039/c4ta05012f,10.1039/c4ta05012f,2014,2,train_through_2018,3,True
28683,10.1039/c4ta05012f,10.1039/c4ta05012f,2014,2,train_through_2018,3,True
28684,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,1,True
28685,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,4,True
28686,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,4,True
28687,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,1,True
28688,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,1,True
28689,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,5,True
28690,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,4,True
28691,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,3,True
28692,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,5,True
28693,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,5,True
28694,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,2,True
28695,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,1,True
28696,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,3,True
28697,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,2,True
28698,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,3,True
28699,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,2,True
28700,10.1109/JPHOTOV.2018.2810844,10.1109/jphotov.2018.2810844,2018,3,train_through_2018,4,True
28701,10.1007/s12274-015-0755-5,10.1007/s12274-015-0755-5,2015,1,train_through_2018,2,True
28702,10.1007/s12274-015-0755-5,10.1007/s12274-015-0755-5,2015,1,train_through_2018,3,True
28703,10.1007/s12274-015-0755-5,10.1007/s12274-015-0755-5,2015,1,train_through_2018,1,True
28704,10.1007/s12274-015-0755-5,10.1007/s12274-015-0755-5,2015,1,train_through_2018,1,True
28706,10.1007/s12274-015-0755-5,10.1007/s12274-015-0755-5,2015,1,train_through_2018,3,True
28707,10.1002/cssc.201600210,10.1002/cssc.201600210,2016,5,train_through_2018,2,True
28708,10.1002/cssc.201600210,10.1002/cssc.201600210,2016,5,train_through_2018,1,True
28709,10.1002/cssc.201600210,10.1002/cssc.201600210,2016,5,train_through_2018,2,True
28710,10.1002/cssc.201600210,10.1002/cssc.201600210,2016,5,train_through_2018,5,True
28711,10.1002/cssc.201400081,10.1002/cssc.201400081,2014,2,train_through_2018,2,True
28712,10.1002/cssc.201400081,10.1002/cssc.201400081,2014,2,train_through_2018,2,True
28713,10.1002/cssc.201400081,10.1002/cssc.201400081,2014,2,train_through_2018,4,True
28714,10.1039/c8ra10603g,10.1039/c8ra10603g,2019,2,test_2019_onward,4,True
28715,10.1039/c8ra10603g,10.1039/c8ra10603g,2019,2,test_2019_onward,4,True
28716,10.1039/c8ra10603g,10.1039/c8ra10603g,2019,2,test_2019_onward,5,True
28717,10.1039/c8ra10603g,10.1039/c8ra10603g,2019,2,test_2019_onward,4,True
28718,10.1021/acsnano.6b01904,10.1021/acsnano.6b01904,2016,2,train_through_2018,5,True
28719,10.1021/acsnano.6b01904,10.1021/acsnano.6b01904,2016,2,train_through_2018,5,True
28720,10.1021/acsnano.6b01904,10.1021/acsnano.6b01904,2016,2,train_through_2018,1,True
28721,10.1021/acsnano.6b01904,10.1021/acsnano.6b01904,2016,2,train_through_2018,1,True
28722,10.1021/acsnano.6b01904,10.1021/acsnano.6b01904,2016,2,train_through_2018,4,True
28723,10.1021/acsnano.6b01904,10.1021/acsnano.6b01904,2016,2,train_through_2018,4,True
28724,10.1002/adfm.201806479,10.1002/adfm.201806479,2018,4,train_through_2018,1,True
28725,10.1002/adfm.201806479,10.1002/adfm.201806479,2018,4,train_through_2018,4,True
28726,10.1002/adfm.201806479,10.1002/adfm.201806479,2018,4,train_through_2018,4,True
28727,10.1002/adfm.201806479,10.1002/adfm.201806479,2018,4,train_through_2018,1,True
28728,10.1021/nl403997a,10.1021/nl403997a,2013,3,train_through_2018,4,True
28729,10.1021/nl403997a,10.1021/nl403997a,2013,3,train_through_2018,4,True
28730,10.1021/nl403997a,10.1021/nl403997a,2013,3,train_through_2018,4,True
28731,10.1021/nl403997a,10.1021/nl403997a,2013,3,train_through_2018,1,True
28732,10.1021/nl403997a,10.1021/nl403997a,2013,3,train_through_2018,5,True
28733,10.1016/j.joule.2017.07.017,10.1016/j.joule.2017.07.017,2017,2,train_through_2018,3,True
28734,10.1016/j.joule.2017.07.017,10.1016/j.joule.2017.07.017,2017,2,train_through_2018,5,True
28736,10.1016/j.joule.2017.07.017,10.1016/j.joule.2017.07.017,2017,2,train_through_2018,3,True
28737,10.1021/acs.jpcc.7b10018,10.1021/acs.jpcc.7b10018,2017,1,train_through_2018,3,True
28738,10.1021/acs.jpcc.7b10018,10.1021/acs.jpcc.7b10018,2017,1,train_through_2018,3,True
28739,10.1021/acs.jpcc.7b10018,10.1021/acs.jpcc.7b10018,2017,1,train_through_2018,2,True
28740,10.1021/acsami.8b04439,10.1021/acsami.8b04439,2018,5,train_through_2018,1,True
28741,10.1021/acsami.8b04439,10.1021/acsami.8b04439,2018,5,train_through_2018,2,True
28742,10.1021/acsami.8b04439,10.1021/acsami.8b04439,2018,5,train_through_2018,5,True
28743,10.1021/acsami.8b04439,10.1021/acsami.8b04439,2018,5,train_through_2018,3,True
28744,10.1021/acsami.8b04439,10.1021/acsami.8b04439,2018,5,train_through_2018,1,True
28745,10.1002/aenm.201601451,10.1002/aenm.201601451,2016,1,train_through_2018,3,True
28746,10.1002/aenm.201601451,10.1002/aenm.201601451,2016,1,train_through_2018,5,True
28747,10.1002/aenm.201601451,10.1002/aenm.201601451,2016,1,train_through_2018,1,True
28748,10.1002/aenm.201601451,10.1002/aenm.201601451,2016,1,train_through_2018,5,True
28749,10.1002/aenm.201601451,10.1002/aenm.201601451,2016,1,train_through_2018,5,True
28750,10.1002/adfm.201904072,10.1002/adfm.201904072,2019,4,test_2019_onward,3,True
28751,10.1002/adfm.201904072,10.1002/adfm.201904072,2019,4,test_2019_onward,4,True
28752,10.1063/1.5010951,10.1063/1.5010951,2018,1,train_through_2018,4,True
28753,10.1063/1.5010951,10.1063/1.5010951,2018,1,train_through_2018,1,True
28754,10.1063/1.5010951,10.1063/1.5010951,2018,1,train_through_2018,3,True
28755,10.1039/c7ta11295e,10.1039/c7ta11295e,2018,1,train_through_2018,2,True
28756,10.1039/c7ta11295e,10.1039/c7ta11295e,2018,1,train_through_2018,4,True
28757,10.1039/c7ta11295e,10.1039/c7ta11295e,2018,1,train_through_2018,4,True
28758,10.1039/c7ta11295e,10.1039/c7ta11295e,2018,1,train_through_2018,1,True
28759,10.1039/c7ta11295e,10.1039/c7ta11295e,2018,1,train_through_2018,3,True
28760,10.3791/55307,10.3791/55307,2017,3,train_through_2018,2,True
28761,10.3791/55307,10.3791/55307,2017,3,train_through_2018,3,True
28762,10.3791/55307,10.3791/55307,2017,3,train_through_2018,4,True
28763,10.3791/55307,10.3791/55307,2017,3,train_through_2018,3,True
28764,10.3791/55307,10.3791/55307,2017,3,train_through_2018,4,True
28765,10.1002/slct.201601378,10.1002/slct.201601378,2016,5,train_through_2018,3,True
28766,10.1002/slct.201601378,10.1002/slct.201601378,2016,5,train_through_2018,4,True
28767,10.1002/slct.201601378,10.1002/slct.201601378,2016,5,train_through_2018,1,True
28768,10.1002/cssc.201600921,10.1002/cssc.201600921,2016,5,train_through_2018,3,True
28769,10.1002/cssc.201600921,10.1002/cssc.201600921,2016,5,train_through_2018,5,True
28770,10.1002/cssc.201600921,10.1002/cssc.201600921,2016,5,train_through_2018,5,True
28772,10.1002/aenm.201703432,10.1002/aenm.201703432,2018,1,train_through_2018,5,True
28774,10.1002/aenm.201703432,10.1002/aenm.201703432,2018,1,train_through_2018,2,True
28775,10.1039/c9tc00812h,10.1039/c9tc00812h,2019,2,test_2019_onward,3,True
28776,10.1039/c9tc00812h,10.1039/c9tc00812h,2019,2,test_2019_onward,5,True
28777,10.1021/acsomega.7b01434,10.1021/acsomega.7b01434,2017,1,train_through_2018,3,True
28778,10.1021/acsomega.7b01434,10.1021/acsomega.7b01434,2017,1,train_through_2018,5,True
28779,10.1021/acsomega.7b01434,10.1021/acsomega.7b01434,2017,1,train_through_2018,3,True
28780,10.1021/acsomega.7b01434,10.1021/acsomega.7b01434,2017,1,train_through_2018,2,True
28782,10.1039/c5ta06172e,10.1039/c5ta06172e,2015,5,train_through_2018,2,True
28783,10.1039/c5ta06172e,10.1039/c5ta06172e,2015,5,train_through_2018,5,True
28790,10.1039/c5ra21291j,10.1039/c5ra21291j,2015,1,train_through_2018,2,True
28791,10.1039/c5ra21291j,10.1039/c5ra21291j,2015,1,train_through_2018,5,True
28792,10.1039/c5ra21291j,10.1039/c5ra21291j,2015,1,train_through_2018,3,True
28793,10.1039/c5ra21291j,10.1039/c5ra21291j,2015,1,train_through_2018,5,True
28794,10.1039/c5ra21291j,10.1039/c5ra21291j,2015,1,train_through_2018,4,True
28795,10.1021/jz500833z,10.1021/jz500833z,2014,3,train_through_2018,2,True
28796,10.1021/jz500833z,10.1021/jz500833z,2014,3,train_through_2018,3,True
28797,10.1126/science.aam6620,10.1126/science.aam6620,2017,3,train_through_2018,3,True
28799,10.1126/science.aam6620,10.1126/science.aam6620,2017,3,train_through_2018,5,True
28800,10.1126/science.aam6620,10.1126/science.aam6620,2017,3,train_through_2018,5,True
